2020-02-02-23-47-11
train.py
--------------------------------------------------------------------------------------------------------------------
batchSize: 32
bottleneckFeatures: 1
dir_lf: D:\Data\cs-8395-dl
dir_project: ..
encoder: resnet18
epoch: 400
folderData: assignment2_data
lr: 0.001
resume_from: None
--------------------------------------------------------------------------------------------------------------------
creating directory to save model at D:\Data\cs-8395-dl\model\2020-02-02-23-47-11
loading images to RAM
train samples 9015
loading images to RAM
validation samples 1000
freezing feature extracting layers
train >>> epoch: 1/400, batch: 1/282, mean_loss: 1.7320, mean_acc: 0.2812
train >>> epoch: 1/400, batch: 2/282, mean_loss: 1.5715, mean_acc: 0.4375
train >>> epoch: 1/400, batch: 3/282, mean_loss: 1.4888, mean_acc: 0.5208
train >>> epoch: 1/400, batch: 4/282, mean_loss: 1.3654, mean_acc: 0.5703
train >>> epoch: 1/400, batch: 5/282, mean_loss: 1.4091, mean_acc: 0.5750
train >>> epoch: 1/400, batch: 6/282, mean_loss: 1.3823, mean_acc: 0.5885
train >>> epoch: 1/400, batch: 7/282, mean_loss: 1.4538, mean_acc: 0.5848
train >>> epoch: 1/400, batch: 8/282, mean_loss: 1.4334, mean_acc: 0.5938
train >>> epoch: 1/400, batch: 9/282, mean_loss: 1.3431, mean_acc: 0.6250
train >>> epoch: 1/400, batch: 10/282, mean_loss: 1.3154, mean_acc: 0.6344
train >>> epoch: 1/400, batch: 11/282, mean_loss: 1.3082, mean_acc: 0.6335
train >>> epoch: 1/400, batch: 12/282, mean_loss: 1.2936, mean_acc: 0.6354
train >>> epoch: 1/400, batch: 13/282, mean_loss: 1.2977, mean_acc: 0.6346
train >>> epoch: 1/400, batch: 14/282, mean_loss: 1.2799, mean_acc: 0.6406
train >>> epoch: 1/400, batch: 15/282, mean_loss: 1.2831, mean_acc: 0.6354
train >>> epoch: 1/400, batch: 16/282, mean_loss: 1.2543, mean_acc: 0.6484
train >>> epoch: 1/400, batch: 17/282, mean_loss: 1.2315, mean_acc: 0.6581
train >>> epoch: 1/400, batch: 18/282, mean_loss: 1.2166, mean_acc: 0.6649
train >>> epoch: 1/400, batch: 19/282, mean_loss: 1.1968, mean_acc: 0.6711
train >>> epoch: 1/400, batch: 20/282, mean_loss: 1.1964, mean_acc: 0.6719
train >>> epoch: 1/400, batch: 21/282, mean_loss: 1.1999, mean_acc: 0.6696
train >>> epoch: 1/400, batch: 22/282, mean_loss: 1.1889, mean_acc: 0.6690
train >>> epoch: 1/400, batch: 23/282, mean_loss: 1.1796, mean_acc: 0.6698
train >>> epoch: 1/400, batch: 24/282, mean_loss: 1.1798, mean_acc: 0.6706
train >>> epoch: 1/400, batch: 25/282, mean_loss: 1.1744, mean_acc: 0.6725
train >>> epoch: 1/400, batch: 26/282, mean_loss: 1.1760, mean_acc: 0.6731
train >>> epoch: 1/400, batch: 27/282, mean_loss: 1.1635, mean_acc: 0.6782
train >>> epoch: 1/400, batch: 28/282, mean_loss: 1.1722, mean_acc: 0.6752
train >>> epoch: 1/400, batch: 29/282, mean_loss: 1.1681, mean_acc: 0.6746
train >>> epoch: 1/400, batch: 30/282, mean_loss: 1.1582, mean_acc: 0.6760
train >>> epoch: 1/400, batch: 31/282, mean_loss: 1.1572, mean_acc: 0.6734
train >>> epoch: 1/400, batch: 32/282, mean_loss: 1.1471, mean_acc: 0.6758
train >>> epoch: 1/400, batch: 33/282, mean_loss: 1.1417, mean_acc: 0.6761
train >>> epoch: 1/400, batch: 34/282, mean_loss: 1.1384, mean_acc: 0.6756
train >>> epoch: 1/400, batch: 35/282, mean_loss: 1.1312, mean_acc: 0.6759
train >>> epoch: 1/400, batch: 36/282, mean_loss: 1.1190, mean_acc: 0.6788
train >>> epoch: 1/400, batch: 37/282, mean_loss: 1.1141, mean_acc: 0.6807
train >>> epoch: 1/400, batch: 38/282, mean_loss: 1.1103, mean_acc: 0.6817
train >>> epoch: 1/400, batch: 39/282, mean_loss: 1.0966, mean_acc: 0.6859
