2020-03-22-04-26-47
train.py
--------------------------------------------------------------------------------------------------------------------
batchSize: 12
bottleneckFeatures: 1
brightness: None
contrast: None
cropSize: None
dir_lf: D:\Data\cs-8395-dl
dir_project: ..
encoder: resnet34
epoch: 24
extract_spleen: 1
folderData: assignment3\Training
folderPartition: train_test_org
lossWeight: [1.0, 1.0]
loss_weights: None
lr: 0.0001
msg: None
overrideLR: 1
path_kfold: D:\Projects\cs-8395-dl\Assignment_3_segmentation\partition\kfold_5.bin
resize: None
resume_from: None
resume_training: None
to_ram: 0
--------------------------------------------------------------------------------------------------------------------
creating directory to save model at D:\Data\cs-8395-dl\model\2020-03-22-04-26-47
executing fold 1/5
training patients  ['0001' '0002' '0003' '0004' '0005' '0006' '0007' '0008' '0021' '0022'
 '0023' '0024' '0025' '0027' '0029' '0030' '0031' '0032' '0033' '0035'
 '0036' '0037' '0039' '0040']
validation patients  ['0009' '0010' '0026' '0028' '0034' '0038']
train >>> fold 1/5, epoch: 1/24, patient 1/24, mean_loss 1.6115, mean_dice_loss: 0.9751, mean_ce: 0.6364
train >>> fold 1/5, epoch: 1/24, patient 2/24, mean_loss 1.6088, mean_dice_loss: 0.9741, mean_ce: 0.6347
train >>> fold 1/5, epoch: 1/24, patient 3/24, mean_loss 1.6031, mean_dice_loss: 0.9700, mean_ce: 0.6331
train >>> fold 1/5, epoch: 1/24, patient 4/24, mean_loss 1.5997, mean_dice_loss: 0.9704, mean_ce: 0.6293
train >>> fold 1/5, epoch: 1/24, patient 5/24, mean_loss 1.5877, mean_dice_loss: 0.9695, mean_ce: 0.6182
train >>> fold 1/5, epoch: 1/24, patient 6/24, mean_loss 1.5241, mean_dice_loss: 0.9717, mean_ce: 0.5524
train >>> fold 1/5, epoch: 1/24, patient 7/24, mean_loss 1.4405, mean_dice_loss: 0.9752, mean_ce: 0.4653
train >>> fold 1/5, epoch: 1/24, patient 8/24, mean_loss 1.4017, mean_dice_loss: 0.9735, mean_ce: 0.4282
train >>> fold 1/5, epoch: 1/24, patient 9/24, mean_loss 1.3488, mean_dice_loss: 0.9666, mean_ce: 0.3822
train >>> fold 1/5, epoch: 1/24, patient 10/24, mean_loss 1.3156, mean_dice_loss: 0.9582, mean_ce: 0.3574
train >>> fold 1/5, epoch: 1/24, patient 11/24, mean_loss 1.2881, mean_dice_loss: 0.9531, mean_ce: 0.3350
