2020-03-21-06-31-24
train.py
--------------------------------------------------------------------------------------------------------------------
batchSize: 12
bottleneckFeatures: 1
brightness: None
contrast: None
cropSize: None
dir_lf: D:\Data\cs-8395-dl
dir_project: ..
encoder: resnet34
epoch: 96
folderData: assignment3\Training
folderPartition: train_test_org
lossWeight: [1.0, 1.0]
loss_weights: None
lr: 0.001
msg: None
overrideLR: 1
path_kfold: D:\Projects\cs-8395-dl\Assignment_3_segmentation\partition\kfold_5.bin
resize: None
resume_from: None
resume_training: None
to_ram: 0
--------------------------------------------------------------------------------------------------------------------
creating directory to save model at D:\Data\cs-8395-dl\model\2020-03-21-06-31-24
executing fold 1/5
training patients  ['0001' '0002' '0003' '0004' '0005' '0006' '0007' '0008' '0021' '0022'
 '0023' '0024' '0025' '0027' '0029' '0030' '0031' '0032' '0033' '0035'
 '0036' '0037' '0039' '0040']
validation patients  ['0009' '0010' '0026' '0028' '0034' '0038']
train >>> epoch: 1/96, patient 1/24, mean_loss 1.7281, mean_dice_loss: 0.9722, mean_ce: 0.7559
train >>> epoch: 1/96, patient 2/24, mean_loss 1.7058, mean_dice_loss: 0.9667, mean_ce: 0.7391
train >>> epoch: 1/96, patient 3/24, mean_loss 1.1093, mean_dice_loss: 0.9552, mean_ce: 0.1540
train >>> epoch: 1/96, patient 4/24, mean_loss 5.2595, mean_dice_loss: 1.0000, mean_ce: 4.2596
train >>> epoch: 1/96, patient 5/24, mean_loss 0.9967, mean_dice_loss: 0.9187, mean_ce: 0.0780
train >>> epoch: 1/96, patient 6/24, mean_loss 1.5187, mean_dice_loss: 0.9633, mean_ce: 0.5554
train >>> epoch: 1/96, patient 7/24, mean_loss 1.6469, mean_dice_loss: 0.9810, mean_ce: 0.6659
train >>> epoch: 1/96, patient 8/24, mean_loss 1.6612, mean_dice_loss: 0.9757, mean_ce: 0.6855
train >>> epoch: 1/96, patient 9/24, mean_loss 1.6619, mean_dice_loss: 0.9742, mean_ce: 0.6877
train >>> epoch: 1/96, patient 10/24, mean_loss 1.6412, mean_dice_loss: 0.9614, mean_ce: 0.6799
train >>> epoch: 1/96, patient 11/24, mean_loss 1.6284, mean_dice_loss: 0.9702, mean_ce: 0.6582
train >>> epoch: 1/96, patient 12/24, mean_loss 1.5799, mean_dice_loss: 0.9808, mean_ce: 0.5991
train >>> epoch: 1/96, patient 13/24, mean_loss 1.4500, mean_dice_loss: 0.9818, mean_ce: 0.4682
train >>> epoch: 1/96, patient 14/24, mean_loss 1.1433, mean_dice_loss: 0.9327, mean_ce: 0.2106
train >>> epoch: 1/96, patient 15/24, mean_loss 1.3142, mean_dice_loss: 0.9958, mean_ce: 0.3184
train >>> epoch: 1/96, patient 16/24, mean_loss 0.9810, mean_dice_loss: 0.9140, mean_ce: 0.0670
train >>> epoch: 1/96, patient 17/24, mean_loss 1.0078, mean_dice_loss: 0.9631, mean_ce: 0.0447
train >>> epoch: 1/96, patient 18/24, mean_loss 0.9759, mean_dice_loss: 0.9288, mean_ce: 0.0471
train >>> epoch: 1/96, patient 19/24, mean_loss 0.9579, mean_dice_loss: 0.9079, mean_ce: 0.0500
train >>> epoch: 1/96, patient 20/24, mean_loss 0.9578, mean_dice_loss: 0.9095, mean_ce: 0.0482
train >>> epoch: 1/96, patient 21/24, mean_loss 0.9279, mean_dice_loss: 0.8617, mean_ce: 0.0662
train >>> epoch: 1/96, patient 22/24, mean_loss 0.8847, mean_dice_loss: 0.8420, mean_ce: 0.0427
train >>> epoch: 1/96, patient 23/24, mean_loss 0.8635, mean_dice_loss: 0.8265, mean_ce: 0.0370
train >>> epoch: 1/96, patient 24/24, mean_loss 0.8425, mean_dice_loss: 0.8178, mean_ce: 0.0248
valid >>> epoch: 1/96, mean_dice: 0.0000
criteria decreased from inf to 0.8425, saving best model at D:\Data\cs-8395-dl\model\2020-03-21-06-31-24\2020-03-21-06-31-24_1_fold-resnet34_best.pt
train >>> epoch: 2/96, patient 1/24, mean_loss 0.7801, mean_dice_loss: 0.7473, mean_ce: 0.0327
train >>> epoch: 2/96, patient 2/24, mean_loss 0.7867, mean_dice_loss: 0.7386, mean_ce: 0.0481
train >>> epoch: 2/96, patient 3/24, mean_loss 0.7676, mean_dice_loss: 0.7348, mean_ce: 0.0328
train >>> epoch: 2/96, patient 4/24, mean_loss 0.6715, mean_dice_loss: 0.6455, mean_ce: 0.0259
train >>> epoch: 2/96, patient 5/24, mean_loss 0.7274, mean_dice_loss: 0.7023, mean_ce: 0.0251
train >>> epoch: 2/96, patient 6/24, mean_loss 0.6497, mean_dice_loss: 0.6251, mean_ce: 0.0246
train >>> epoch: 2/96, patient 7/24, mean_loss 1.0501, mean_dice_loss: 0.9273, mean_ce: 0.1229
train >>> epoch: 2/96, patient 8/24, mean_loss 0.8540, mean_dice_loss: 0.7803, mean_ce: 0.0737
