2020-03-22-13-45-24
train.py
--------------------------------------------------------------------------------------------------------------------
batchSize: 32
bottleneckFeatures: 1
brightness: None
contrast: None
cropSize: None
dir_lf: D:\Data\cs-8395-dl
dir_project: ..
encoder: resnet34
epoch: 100
extract_spleen: False
folderData: assignment3\Training
folderPartition: train_test_org
lossWeight: [0.7, 0.3]
loss_weights: None
lr: 0.001
msg: None
overrideLR: 1
path_kfold: D:\Projects\cs-8395-dl\Assignment_3_segmentation\partition\kfold_5.bin
resize: None
resume_from: None
resume_training: None
to_ram: 0
--------------------------------------------------------------------------------------------------------------------
creating directory to save model at D:\Data\cs-8395-dl\model\2020-03-22-13-45-24
executing fold 1/5
training patients  ['0001' '0002' '0003' '0004' '0005' '0006' '0007' '0008' '0021' '0022'
 '0023' '0024' '0025' '0027' '0029' '0030' '0031' '0032' '0033' '0035'
 '0036' '0037' '0039' '0040']
validation patients  ['0009' '0010' '0026' '0028' '0034' '0038']
freezing feature extracting layers
train >>> fold 1/5, epoch: 1/100, patient 1/24, mean_loss 0.7860, mean_acc 0.4667
train >>> fold 1/5, epoch: 1/100, patient 2/24, mean_loss 0.5376, mean_acc 0.6677
train >>> fold 1/5, epoch: 1/100, patient 3/24, mean_loss 0.4806, mean_acc 0.7368
train >>> fold 1/5, epoch: 1/100, patient 4/24, mean_loss 0.5947, mean_acc 0.7560
train >>> fold 1/5, epoch: 1/100, patient 5/24, mean_loss 0.5987, mean_acc 0.7600
train >>> fold 1/5, epoch: 1/100, patient 6/24, mean_loss 0.5716, mean_acc 0.7705
train >>> fold 1/5, epoch: 1/100, patient 7/24, mean_loss 0.5734, mean_acc 0.7668
train >>> fold 1/5, epoch: 1/100, patient 8/24, mean_loss 0.5591, mean_acc 0.7668
train >>> fold 1/5, epoch: 1/100, patient 9/24, mean_loss 0.5405, mean_acc 0.7795
train >>> fold 1/5, epoch: 1/100, patient 10/24, mean_loss 0.5411, mean_acc 0.7731
train >>> fold 1/5, epoch: 1/100, patient 11/24, mean_loss 0.5287, mean_acc 0.7757
train >>> fold 1/5, epoch: 1/100, patient 12/24, mean_loss 0.5298, mean_acc 0.7769
train >>> fold 1/5, epoch: 1/100, patient 13/24, mean_loss 0.5315, mean_acc 0.7745
train >>> fold 1/5, epoch: 1/100, patient 14/24, mean_loss 0.5270, mean_acc 0.7730
train >>> fold 1/5, epoch: 1/100, patient 15/24, mean_loss 0.5188, mean_acc 0.7836
train >>> fold 1/5, epoch: 1/100, patient 16/24, mean_loss 0.5268, mean_acc 0.7773
train >>> fold 1/5, epoch: 1/100, patient 17/24, mean_loss 0.5178, mean_acc 0.7833
train >>> fold 1/5, epoch: 1/100, patient 18/24, mean_loss 0.5184, mean_acc 0.7835
train >>> fold 1/5, epoch: 1/100, patient 19/24, mean_loss 0.5126, mean_acc 0.7836
train >>> fold 1/5, epoch: 1/100, patient 20/24, mean_loss 0.5058, mean_acc 0.7850
train >>> fold 1/5, epoch: 1/100, patient 21/24, mean_loss 0.4974, mean_acc 0.7878
train >>> fold 1/5, epoch: 1/100, patient 22/24, mean_loss 0.4977, mean_acc 0.7847
train >>> fold 1/5, epoch: 1/100, patient 23/24, mean_loss 0.4938, mean_acc 0.7850
train >>> fold 1/5, epoch: 1/100, patient 24/24, mean_loss 0.4963, mean_acc 0.7801
valid >>> epoch: 1/100, mean_loss: 0.5096, mean_acc: 0.7392
criteria decreased from inf to 0.5096, saving best model at D:\Data\cs-8395-dl\model\2020-03-22-13-45-24\2020-03-22-13-45-24_1_fold-resnet34_best.pt
train >>> fold 1/5, epoch: 2/100, patient 1/24, mean_loss 0.4039, mean_acc 0.7805
train >>> fold 1/5, epoch: 2/100, patient 2/24, mean_loss 0.4847, mean_acc 0.7768
train >>> fold 1/5, epoch: 2/100, patient 3/24, mean_loss 0.4303, mean_acc 0.7806
train >>> fold 1/5, epoch: 2/100, patient 4/24, mean_loss 0.4155, mean_acc 0.7807
train >>> fold 1/5, epoch: 2/100, patient 5/24, mean_loss 0.4347, mean_acc 0.7796
train >>> fold 1/5, epoch: 2/100, patient 6/24, mean_loss 0.4575, mean_acc 0.7799
train >>> fold 1/5, epoch: 2/100, patient 7/24, mean_loss 0.4497, mean_acc 0.7831
train >>> fold 1/5, epoch: 2/100, patient 8/24, mean_loss 0.4524, mean_acc 0.7811
train >>> fold 1/5, epoch: 2/100, patient 9/24, mean_loss 0.4389, mean_acc 0.7830
train >>> fold 1/5, epoch: 2/100, patient 10/24, mean_loss 0.4295, mean_acc 0.7844
train >>> fold 1/5, epoch: 2/100, patient 11/24, mean_loss 0.4179, mean_acc 0.7871
train >>> fold 1/5, epoch: 2/100, patient 12/24, mean_loss 0.4389, mean_acc 0.7838
train >>> fold 1/5, epoch: 2/100, patient 13/24, mean_loss 0.4504, mean_acc 0.7820
train >>> fold 1/5, epoch: 2/100, patient 14/24, mean_loss 0.4464, mean_acc 0.7818
train >>> fold 1/5, epoch: 2/100, patient 15/24, mean_loss 0.4523, mean_acc 0.7825
train >>> fold 1/5, epoch: 2/100, patient 16/24, mean_loss 0.4516, mean_acc 0.7825
train >>> fold 1/5, epoch: 2/100, patient 17/24, mean_loss 0.4551, mean_acc 0.7816
train >>> fold 1/5, epoch: 2/100, patient 18/24, mean_loss 0.4460, mean_acc 0.7842
train >>> fold 1/5, epoch: 2/100, patient 19/24, mean_loss 0.4384, mean_acc 0.7875
train >>> fold 1/5, epoch: 2/100, patient 20/24, mean_loss 0.4353, mean_acc 0.7879
train >>> fold 1/5, epoch: 2/100, patient 21/24, mean_loss 0.4429, mean_acc 0.7879
train >>> fold 1/5, epoch: 2/100, patient 22/24, mean_loss 0.4394, mean_acc 0.7884
train >>> fold 1/5, epoch: 2/100, patient 23/24, mean_loss 0.4410, mean_acc 0.7876
train >>> fold 1/5, epoch: 2/100, patient 24/24, mean_loss 0.4419, mean_acc 0.7875
valid >>> epoch: 2/100, mean_loss: 0.5224, mean_acc: 0.7392
train >>> fold 1/5, epoch: 3/100, patient 1/24, mean_loss 0.2896, mean_acc 0.7886
train >>> fold 1/5, epoch: 3/100, patient 2/24, mean_loss 0.3735, mean_acc 0.7873
train >>> fold 1/5, epoch: 3/100, patient 3/24, mean_loss 0.4140, mean_acc 0.7865
train >>> fold 1/5, epoch: 3/100, patient 4/24, mean_loss 0.3977, mean_acc 0.7883
train >>> fold 1/5, epoch: 3/100, patient 5/24, mean_loss 0.4036, mean_acc 0.7882
train >>> fold 1/5, epoch: 3/100, patient 6/24, mean_loss 0.3921, mean_acc 0.7907
train >>> fold 1/5, epoch: 3/100, patient 7/24, mean_loss 0.4231, mean_acc 0.7906
train >>> fold 1/5, epoch: 3/100, patient 8/24, mean_loss 0.4353, mean_acc 0.7899
train >>> fold 1/5, epoch: 3/100, patient 9/24, mean_loss 0.4270, mean_acc 0.7915
train >>> fold 1/5, epoch: 3/100, patient 10/24, mean_loss 0.4355, mean_acc 0.7914
train >>> fold 1/5, epoch: 3/100, patient 11/24, mean_loss 0.4289, mean_acc 0.7914
train >>> fold 1/5, epoch: 3/100, patient 12/24, mean_loss 0.4370, mean_acc 0.7917
train >>> fold 1/5, epoch: 3/100, patient 13/24, mean_loss 0.4276, mean_acc 0.7932
train >>> fold 1/5, epoch: 3/100, patient 14/24, mean_loss 0.4236, mean_acc 0.7934
train >>> fold 1/5, epoch: 3/100, patient 15/24, mean_loss 0.4192, mean_acc 0.7933
train >>> fold 1/5, epoch: 3/100, patient 16/24, mean_loss 0.4268, mean_acc 0.7921
train >>> fold 1/5, epoch: 3/100, patient 17/24, mean_loss 0.4312, mean_acc 0.7919
train >>> fold 1/5, epoch: 3/100, patient 18/24, mean_loss 0.4304, mean_acc 0.7932
train >>> fold 1/5, epoch: 3/100, patient 19/24, mean_loss 0.4252, mean_acc 0.7937
train >>> fold 1/5, epoch: 3/100, patient 20/24, mean_loss 0.4218, mean_acc 0.7940
train >>> fold 1/5, epoch: 3/100, patient 21/24, mean_loss 0.4240, mean_acc 0.7934
train >>> fold 1/5, epoch: 3/100, patient 22/24, mean_loss 0.4291, mean_acc 0.7918
train >>> fold 1/5, epoch: 3/100, patient 23/24, mean_loss 0.4319, mean_acc 0.7901
train >>> fold 1/5, epoch: 3/100, patient 24/24, mean_loss 0.4310, mean_acc 0.7902
valid >>> epoch: 3/100, mean_loss: 0.5222, mean_acc: 0.7401
train >>> fold 1/5, epoch: 4/100, patient 1/24, mean_loss 0.3739, mean_acc 0.7909
train >>> fold 1/5, epoch: 4/100, patient 2/24, mean_loss 0.4531, mean_acc 0.7899
train >>> fold 1/5, epoch: 4/100, patient 3/24, mean_loss 0.4184, mean_acc 0.7897
train >>> fold 1/5, epoch: 4/100, patient 4/24, mean_loss 0.3999, mean_acc 0.7900
train >>> fold 1/5, epoch: 4/100, patient 5/24, mean_loss 0.4122, mean_acc 0.7899
train >>> fold 1/5, epoch: 4/100, patient 6/24, mean_loss 0.4097, mean_acc 0.7910
train >>> fold 1/5, epoch: 4/100, patient 7/24, mean_loss 0.4024, mean_acc 0.7911
train >>> fold 1/5, epoch: 4/100, patient 8/24, mean_loss 0.3899, mean_acc 0.7922
train >>> fold 1/5, epoch: 4/100, patient 9/24, mean_loss 0.3849, mean_acc 0.7938
train >>> fold 1/5, epoch: 4/100, patient 10/24, mean_loss 0.4035, mean_acc 0.7937
train >>> fold 1/5, epoch: 4/100, patient 11/24, mean_loss 0.4068, mean_acc 0.7929
train >>> fold 1/5, epoch: 4/100, patient 12/24, mean_loss 0.3988, mean_acc 0.7940
train >>> fold 1/5, epoch: 4/100, patient 13/24, mean_loss 0.4023, mean_acc 0.7935
train >>> fold 1/5, epoch: 4/100, patient 14/24, mean_loss 0.4132, mean_acc 0.7936
train >>> fold 1/5, epoch: 4/100, patient 15/24, mean_loss 0.4064, mean_acc 0.7940
train >>> fold 1/5, epoch: 4/100, patient 16/24, mean_loss 0.4034, mean_acc 0.7940
train >>> fold 1/5, epoch: 4/100, patient 17/24, mean_loss 0.4093, mean_acc 0.7928
train >>> fold 1/5, epoch: 4/100, patient 18/24, mean_loss 0.4108, mean_acc 0.7926
train >>> fold 1/5, epoch: 4/100, patient 19/24, mean_loss 0.4082, mean_acc 0.7926
train >>> fold 1/5, epoch: 4/100, patient 20/24, mean_loss 0.4028, mean_acc 0.7936
train >>> fold 1/5, epoch: 4/100, patient 21/24, mean_loss 0.4092, mean_acc 0.7931
train >>> fold 1/5, epoch: 4/100, patient 22/24, mean_loss 0.4198, mean_acc 0.7930
train >>> fold 1/5, epoch: 4/100, patient 23/24, mean_loss 0.4235, mean_acc 0.7926
train >>> fold 1/5, epoch: 4/100, patient 24/24, mean_loss 0.4272, mean_acc 0.7915
valid >>> epoch: 4/100, mean_loss: 0.5227, mean_acc: 0.7435
train >>> fold 1/5, epoch: 5/100, patient 1/24, mean_loss 0.3976, mean_acc 0.7920
train >>> fold 1/5, epoch: 5/100, patient 2/24, mean_loss 0.4680, mean_acc 0.7918
train >>> fold 1/5, epoch: 5/100, patient 3/24, mean_loss 0.4874, mean_acc 0.7914
train >>> fold 1/5, epoch: 5/100, patient 4/24, mean_loss 0.4436, mean_acc 0.7923
train >>> fold 1/5, epoch: 5/100, patient 5/24, mean_loss 0.4105, mean_acc 0.7932
train >>> fold 1/5, epoch: 5/100, patient 6/24, mean_loss 0.3977, mean_acc 0.7933
train >>> fold 1/5, epoch: 5/100, patient 7/24, mean_loss 0.3952, mean_acc 0.7946
train >>> fold 1/5, epoch: 5/100, patient 8/24, mean_loss 0.4228, mean_acc 0.7935
train >>> fold 1/5, epoch: 5/100, patient 9/24, mean_loss 0.4095, mean_acc 0.7944
train >>> fold 1/5, epoch: 5/100, patient 10/24, mean_loss 0.4248, mean_acc 0.7945
train >>> fold 1/5, epoch: 5/100, patient 11/24, mean_loss 0.4186, mean_acc 0.7946
train >>> fold 1/5, epoch: 5/100, patient 12/24, mean_loss 0.4190, mean_acc 0.7942
train >>> fold 1/5, epoch: 5/100, patient 13/24, mean_loss 0.4218, mean_acc 0.7935
train >>> fold 1/5, epoch: 5/100, patient 14/24, mean_loss 0.4262, mean_acc 0.7924
train >>> fold 1/5, epoch: 5/100, patient 15/24, mean_loss 0.4233, mean_acc 0.7924
train >>> fold 1/5, epoch: 5/100, patient 16/24, mean_loss 0.4222, mean_acc 0.7923
train >>> fold 1/5, epoch: 5/100, patient 17/24, mean_loss 0.4245, mean_acc 0.7930
train >>> fold 1/5, epoch: 5/100, patient 18/24, mean_loss 0.4170, mean_acc 0.7935
train >>> fold 1/5, epoch: 5/100, patient 19/24, mean_loss 0.4224, mean_acc 0.7931
train >>> fold 1/5, epoch: 5/100, patient 20/24, mean_loss 0.4275, mean_acc 0.7930
train >>> fold 1/5, epoch: 5/100, patient 21/24, mean_loss 0.4235, mean_acc 0.7929
train >>> fold 1/5, epoch: 5/100, patient 22/24, mean_loss 0.4288, mean_acc 0.7928
train >>> fold 1/5, epoch: 5/100, patient 23/24, mean_loss 0.4273, mean_acc 0.7931
train >>> fold 1/5, epoch: 5/100, patient 24/24, mean_loss 0.4281, mean_acc 0.7925
valid >>> epoch: 5/100, mean_loss: 0.5191, mean_acc: 0.7427
train >>> fold 1/5, epoch: 6/100, patient 1/24, mean_loss 0.3875, mean_acc 0.7924
train >>> fold 1/5, epoch: 6/100, patient 2/24, mean_loss 0.3225, mean_acc 0.7932
train >>> fold 1/5, epoch: 6/100, patient 3/24, mean_loss 0.3858, mean_acc 0.7925
train >>> fold 1/5, epoch: 6/100, patient 4/24, mean_loss 0.3636, mean_acc 0.7929
train >>> fold 1/5, epoch: 6/100, patient 5/24, mean_loss 0.3969, mean_acc 0.7930
train >>> fold 1/5, epoch: 6/100, patient 6/24, mean_loss 0.4030, mean_acc 0.7929
train >>> fold 1/5, epoch: 6/100, patient 7/24, mean_loss 0.3958, mean_acc 0.7939
train >>> fold 1/5, epoch: 6/100, patient 8/24, mean_loss 0.3957, mean_acc 0.7945
train >>> fold 1/5, epoch: 6/100, patient 9/24, mean_loss 0.3871, mean_acc 0.7951
train >>> fold 1/5, epoch: 6/100, patient 10/24, mean_loss 0.3957, mean_acc 0.7948
train >>> fold 1/5, epoch: 6/100, patient 11/24, mean_loss 0.3863, mean_acc 0.7952
train >>> fold 1/5, epoch: 6/100, patient 12/24, mean_loss 0.3917, mean_acc 0.7946
train >>> fold 1/5, epoch: 6/100, patient 13/24, mean_loss 0.4017, mean_acc 0.7946
train >>> fold 1/5, epoch: 6/100, patient 14/24, mean_loss 0.4108, mean_acc 0.7937
train >>> fold 1/5, epoch: 6/100, patient 15/24, mean_loss 0.4153, mean_acc 0.7934
train >>> fold 1/5, epoch: 6/100, patient 16/24, mean_loss 0.4111, mean_acc 0.7934
train >>> fold 1/5, epoch: 6/100, patient 17/24, mean_loss 0.4160, mean_acc 0.7931
train >>> fold 1/5, epoch: 6/100, patient 18/24, mean_loss 0.4115, mean_acc 0.7931
train >>> fold 1/5, epoch: 6/100, patient 19/24, mean_loss 0.4046, mean_acc 0.7937
train >>> fold 1/5, epoch: 6/100, patient 20/24, mean_loss 0.4004, mean_acc 0.7936
train >>> fold 1/5, epoch: 6/100, patient 21/24, mean_loss 0.3968, mean_acc 0.7937
train >>> fold 1/5, epoch: 6/100, patient 22/24, mean_loss 0.4035, mean_acc 0.7936
train >>> fold 1/5, epoch: 6/100, patient 23/24, mean_loss 0.4019, mean_acc 0.7937
train >>> fold 1/5, epoch: 6/100, patient 24/24, mean_loss 0.4055, mean_acc 0.7929
valid >>> epoch: 6/100, mean_loss: 0.5142, mean_acc: 0.7421
train >>> fold 1/5, epoch: 7/100, patient 1/24, mean_loss 0.4789, mean_acc 0.7928
train >>> fold 1/5, epoch: 7/100, patient 2/24, mean_loss 0.4184, mean_acc 0.7929
train >>> fold 1/5, epoch: 7/100, patient 3/24, mean_loss 0.4522, mean_acc 0.7929
train >>> fold 1/5, epoch: 7/100, patient 4/24, mean_loss 0.4428, mean_acc 0.7926
train >>> fold 1/5, epoch: 7/100, patient 5/24, mean_loss 0.4148, mean_acc 0.7929
train >>> fold 1/5, epoch: 7/100, patient 6/24, mean_loss 0.3938, mean_acc 0.7932
